datetime,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0cm,soil_moisture_0_to_1cm
2024-04-13 17:00:00,25.0,35,0.0,0.0,0.0,0.0,2,1024.3,977.6,43,0,0,43,24140.0,6.3,211,16.2,26.6,0.263
2024-04-13 18:00:00,23.8,48,0.0,0.0,0.0,0.0,1,1023.9,977.0,18,0,0,18,24140.0,5.1,219,15.5,23.3,0.264
2024-04-13 19:00:00,22.2,52,0.0,0.0,0.0,0.0,0,1024.4,977.3,12,0,0,12,24140.0,5.0,180,12.6,19.7,0.265
2024-04-13 20:00:00,19.0,67,0.0,0.0,0.0,0.0,1,1025.0,977.3,16,0,0,16,24140.0,4.3,132,11.9,16.8,0.266
2024-04-13 21:00:00,17.6,58,0.0,0.0,0.0,0.0,3,1025.3,977.4,85,0,0,85,24140.0,5.3,118,12.2,15.3,0.267
2024-04-13 22:00:00,16.4,58,0.0,0.0,0.0,0.0,3,1025.7,977.6,100,0,0,100,24140.0,4.7,122,11.9,14.2,0.268
2024-04-13 23:00:00,16.1,62,0.0,0.0,0.0,0.0,2,1025.7,977.6,79,0,0,79,24140.0,4.7,113,11.9,13.7,0.268
2024-04-14 00:00:00,15.7,68,0.0,0.0,0.0,0.0,1,1025.2,977.0,7,0,0,7,24140.0,5.0,111,11.2,13.2,0.269
2024-04-14 01:00:00,14.6,78,0.0,0.0,0.0,0.0,2,1025.6,977.2,47,0,0,47,24140.0,5.3,118,10.8,12.1,0.27
2024-04-14 02:00:00,14.5,73,0.0,0.0,0.0,0.0,1,1024.9,976.5,45,0,0,45,24140.0,5.0,120,11.2,11.8,0.27
2024-04-14 03:00:00,14.3,79,0.0,0.0,0.0,0.0,1,1024.6,976.2,17,0,0,17,24140.0,5.0,120,10.4,11.7,0.271
2024-04-14 04:00:00,14.0,83,0.0,0.0,0.0,0.0,2,1024.9,976.4,54,0,0,54,24140.0,3.2,117,10.1,10.7,0.267
2024-04-14 05:00:00,13.7,84,0.0,0.0,0.0,0.0,2,1024.8,976.3,76,0,0,76,24140.0,3.3,131,7.9,10.5,0.267
2024-04-14 06:00:00,14.1,80,0.0,0.0,0.0,0.0,1,1024.5,976.1,35,0,0,35,24140.0,2.3,108,6.1,9.7,0.268
2024-04-14 07:00:00,14.6,69,0.0,0.0,0.0,0.0,3,1024.6,976.3,5,0,0,5,24140.0,3.4,148,4.0,12.7,0.269
2024-04-14 08:00:00,16.5,64,0.0,0.0,0.0,0.0,2,1024.3,976.3,64,0,0,64,24140.0,2.3,162,6.8,18.9,0.269
2024-04-14 09:00:00,19.1,54,0.0,0.0,0.0,0.0,3,1024.6,977.0,100,0,0,100,24140.0,1.5,194,10.4,23.9,0.268
2024-04-14 10:00:00,21.5,45,0.0,0.0,0.0,0.0,2,1024.6,977.4,50,0,0,50,24140.0,8.2,247,22.0,27.4,0.267
2024-04-14 11:00:00,22.8,44,0.0,0.0,0.0,0.0,1,1023.2,976.2,32,0,0,32,24140.0,9.2,244,23.0,29.7,0.265
2024-04-14 12:00:00,24.8,35,0.0,0.0,0.0,0.0,3,1022.2,975.6,100,0,0,100,24140.0,11.3,243,28.1,31.4,0.264
2024-04-14 13:00:00,25.7,32,0.0,0.0,0.0,0.0,2,1022.1,975.6,94,0,0,94,24140.0,8.8,258,32.0,32.3,0.262
2024-04-14 14:00:00,26.5,28,0.0,0.0,0.0,0.0,1,1020.2,973.9,6,0,0,6,24140.0,9.7,255,25.2,32.6,0.26
2024-04-14 15:00:00,26.7,31,0.0,0.0,0.0,0.0,1,1019.4,973.2,21,0,0,21,24140.0,9.1,261,25.2,31.7,0.258
2024-04-14 16:00:00,27.0,32,0.0,0.0,0.0,0.0,1,1019.2,973.0,15,0,0,15,24140.0,9.7,285,23.8,30.8,0.258
2024-04-14 17:00:00,26.1,38,0.0,0.0,0.0,0.0,2,1018.5,972.2,70,0,0,70,24140.0,10.0,308,24.8,27.8,0.258
2024-04-14 18:00:00,24.8,39,0.0,0.0,0.0,0.0,3,1018.1,971.7,89,0,0,89,24140.0,9.4,302,23.8,24.3,0.259
2024-04-14 19:00:00,23.5,40,0.0,0.0,0.0,0.0,3,1018.0,971.4,52,0,0,52,24140.0,3.9,292,22.0,21.2,0.26
2024-04-14 20:00:00,21.0,51,0.0,0.0,0.0,0.0,1,1017.9,970.9,22,0,0,22,24140.0,2.3,231,9.4,18.4,0.262
2024-04-14 21:00:00,19.7,54,0.0,0.0,0.0,0.0,2,1017.9,970.7,71,0,0,71,24140.0,0.8,153,5.0,16.8,0.263
2024-04-14 22:00:00,18.6,60,0.0,0.0,0.0,0.0,3,1017.6,970.2,94,4,0,92,24140.0,4.3,156,4.3,16.0,0.264
2024-04-14 23:00:00,16.6,72,0.0,0.0,0.0,0.0,3,1017.0,969.3,81,0,0,81,24140.0,4.6,135,11.5,15.3,0.265
2024-04-15 00:00:00,16.1,74,0.0,0.0,0.0,0.0,2,1017.1,969.3,65,0,0,65,24140.0,4.4,125,9.7,14.5,0.265
2024-04-15 01:00:00,15.8,77,0.0,0.0,0.0,0.0,3,1016.5,968.7,100,0,82,100,6620.0,3.4,122,11.9,14.4,0.266
2024-04-15 02:00:00,16.1,73,0.0,0.0,0.0,0.0,3,1015.4,967.7,100,0,78,100,24140.0,3.9,146,25.9,14.7,0.267
2024-04-15 03:00:00,16.3,76,0.0,0.0,0.0,0.0,80,1014.8,967.2,100,0,87,100,24140.0,3.9,112,19.4,14.7,0.268
2024-04-15 04:00:00,16.8,73,0.0,0.0,0.0,0.0,3,1014.7,967.2,100,13,32,100,6820.0,3.4,148,15.5,13.5,0.264
2024-04-15 05:00:00,15.9,77,0.0,0.0,0.0,0.0,3,1014.2,966.6,100,44,83,100,5880.0,3.7,151,21.2,13.8,0.264
2024-04-15 06:00:00,15.8,76,0.0,0.0,0.0,0.0,80,1014.2,966.5,100,58,100,100,5980.0,1.3,326,22.3,14.3,0.266
2024-04-15 07:00:00,15.8,78,0.0,0.0,0.0,0.0,61,1014.2,966.5,100,39,83,100,23780.0,1.8,191,25.6,15.4,0.265
2024-04-15 08:00:00,16.1,76,0.0,0.0,0.0,0.0,61,1013.9,966.3,100,73,100,100,4940.0,1.8,11,28.8,17.1,0.267
2024-04-15 09:00:00,15.9,82,0.3,0.2,0.0,0.0,61,1013.8,966.2,100,100,100,100,4900.0,6.1,208,24.1,16.3,0.275
2024-04-15 10:00:00,15.0,84,3.2,0.2,0.0,0.0,95,1015.0,967.2,100,85,100,100,6080.0,6.0,237,25.2,15.5,0.347
2024-04-15 11:00:00,15.8,83,0.7,0.0,0.0,0.0,80,1014.2,966.5,96,62,62,73,23880.0,7.4,223,29.5,18.8,0.344
2024-04-15 12:00:00,17.9,72,0.0,0.0,0.0,0.0,2,1012.1,964.9,76,46,55,0,11040.0,13.0,214,50.8,22.6,0.331
2024-04-15 13:00:00,17.9,69,0.0,0.0,0.0,0.0,80,1011.7,964.5,92,87,72,0,11360.0,11.3,211,58.0,21.6,0.322
2024-04-15 14:00:00,17.6,72,0.0,0.0,0.0,0.0,80,1010.5,963.3,49,49,0,0,7240.0,8.8,282,59.0,22.9,0.318
2024-04-15 15:00:00,20.6,43,0.0,0.0,0.0,0.0,2,1008.9,962.2,67,16,60,0,18900.0,25.5,241,58.0,23.1,0.314
2024-04-15 16:00:00,20.7,41,0.0,0.0,0.0,0.0,1,1009.0,962.4,2,2,0,0,20500.0,24.5,248,69.8,22.7,0.31
2024-04-15 17:00:00,19.4,42,0.0,0.0,0.0,0.0,1,1007.9,961.1,0,0,0,0,24140.0,25.4,249,59.8,20.5,0.307
2024-04-15 18:00:00,18.3,40,0.0,0.0,0.0,0.0,3,1008.1,961.1,100,0,0,100,24140.0,19.9,248,57.6,18.0,0.305
2024-04-15 19:00:00,17.5,35,0.0,0.0,0.0,0.0,3,1007.5,960.4,100,0,0,100,24140.0,16.9,250,44.3,16.5,0.303
2024-04-15 20:00:00,15.5,39,0.0,0.0,0.0,0.0,3,1009.3,961.8,100,0,87,100,24140.0,21.3,266,45.0,14.9,0.302
2024-04-15 21:00:00,14.2,39,0.0,0.0,0.0,0.0,2,1010.2,962.5,66,0,40,37,24140.0,17.9,242,46.8,13.7,0.301
2024-04-15 22:00:00,13.2,45,0.0,0.0,0.0,0.0,3,1011.0,963.1,100,0,100,75,24140.0,19.6,253,37.8,13.0,0.3
2024-04-15 23:00:00,12.8,48,0.0,0.0,0.0,0.0,3,1011.3,963.3,100,55,90,100,24140.0,15.1,252,39.2,12.9,0.299
2024-04-16 00:00:00,12.2,52,0.0,0.0,0.0,0.0,3,1011.5,963.4,88,85,76,6,24140.0,18.0,258,37.4,12.3,0.298
2024-04-16 01:00:00,10.0,72,0.0,0.3,0.0,0.0,3,1012.2,963.7,100,100,100,100,24140.0,16.8,301,37.1,11.1,0.298
2024-04-16 02:00:00,7.5,76,0.6,2.0,0.0,0.0,61,1012.7,963.7,100,97,94,100,4340.0,16.0,301,39.6,8.4,0.316
2024-04-16 03:00:00,6.7,80,2.3,2.6,0.0,0.0,61,1013.0,963.9,100,100,100,27,160.0,13.9,287,33.8,7.8,0.359
2024-04-16 04:00:00,4.4,81,1.2,2.2,0.0,0.0,61,1013.4,963.9,100,100,100,83,10480.0,13.0,284,41.4,5.7,0.357
2024-04-16 05:00:00,4.7,81,1.0,0.0,0.0,0.0,61,1013.9,964.4,100,100,100,65,24120.0,9.7,255,26.6,6.1,0.357
2024-04-16 06:00:00,4.9,79,1.9,0.0,0.0,0.0,61,1014.1,964.6,100,100,100,0,24140.0,17.2,254,34.6,6.0,0.374
2024-04-16 07:00:00,5.1,81,0.2,0.0,0.0,0.0,61,1014.2,964.8,100,93,100,84,24100.0,12.1,207,34.6,6.7,0.35
2024-04-16 08:00:00,6.0,65,0.0,0.0,0.0,0.0,3,1013.8,964.5,100,47,100,0,23900.0,17.3,258,38.9,7.7,0.341
2024-04-16 09:00:00,7.9,52,0.0,0.0,0.0,0.0,2,1013.4,964.5,62,48,52,0,24140.0,20.7,262,43.2,11.3,0.335
2024-04-16 10:00:00,8.6,52,0.0,0.0,0.0,0.0,3,1013.6,964.8,70,50,38,0,23940.0,18.8,250,47.2,13.0,0.33
2024-04-16 11:00:00,9.9,44,0.0,0.0,0.0,0.0,2,1012.3,963.8,70,52,42,0,24020.0,18.5,257,42.8,15.1,0.326
2024-04-16 12:00:00,10.5,41,0.0,0.0,0.0,0.0,3,1011.8,963.4,100,26,100,0,24140.0,19.0,251,50.4,14.3,0.322
2024-04-16 13:00:00,10.0,50,0.0,0.0,0.0,0.0,3,1012.2,963.7,100,96,100,0,16620.0,22.8,239,56.9,13.7,0.32
2024-04-16 14:00:00,10.7,43,0.0,0.0,0.0,0.0,3,1011.2,962.9,100,28,100,0,24000.0,19.1,271,53.3,14.6,0.317
2024-04-16 15:00:00,10.9,46,0.0,0.0,0.0,0.0,3,1010.7,962.4,84,67,66,0,24000.0,19.6,283,49.3,14.8,0.315
2024-04-16 16:00:00,9.6,54,0.0,0.0,0.0,0.0,2,1010.9,962.4,94,51,88,0,24040.0,20.0,252,47.2,11.3,0.316
2024-04-16 17:00:00,10.6,50,0.0,0.0,0.0,0.0,3,1010.0,961.7,99,97,85,0,23400.0,18.3,254,43.6,12.0,0.314
2024-04-16 18:00:00,9.4,53,0.0,0.0,0.0,0.0,80,1010.2,961.7,94,43,87,0,24060.0,13.0,272,41.4,10.2,0.314
2024-04-16 19:00:00,8.3,68,0.1,0.0,0.0,0.0,61,1010.9,962.2,100,100,100,0,20980.0,13.7,265,28.8,8.4,0.322
2024-04-16 20:00:00,6.1,78,2.4,0.0,0.0,0.0,61,1012.6,963.4,100,100,100,0,23760.0,13.5,279,34.2,7.0,0.367
2024-04-16 21:00:00,5.8,82,1.2,0.0,0.0,0.0,61,1012.4,963.2,100,75,100,0,24140.0,6.6,229,29.9,6.7,0.349
2024-04-16 22:00:00,6.0,80,0.0,0.0,0.0,0.0,3,1012.5,963.3,100,78,100,0,9500.0,10.7,237,25.2,6.6,0.34
2024-04-16 23:00:00,5.6,79,0.0,0.0,0.0,0.0,61,1012.1,962.9,100,78,100,0,15140.0,12.7,225,26.6,6.3,0.336
2024-04-17 00:00:00,5.4,80,0.0,0.0,0.0,0.0,3,1012.2,962.9,100,90,100,0,21560.0,11.1,241,26.3,6.1,0.332
2024-04-17 01:00:00,5.0,84,0.1,0.0,0.0,0.0,61,1011.8,962.5,100,85,100,0,14700.0,8.7,218,25.6,5.8,0.332
2024-04-17 02:00:00,5.2,83,0.2,0.0,0.0,0.0,61,1011.9,962.6,100,81,100,0,17720.0,10.0,232,21.2,5.8,0.332
2024-04-17 03:00:00,5.2,81,0.0,0.0,0.0,0.0,61,1011.8,962.5,100,86,100,0,24140.0,9.0,247,20.9,5.7,0.33
2024-04-17 04:00:00,5.3,82,0.1,0.0,0.0,0.0,3,1012.2,962.9,100,70,100,0,24140.0,14.6,261,25.9,5.8,0.326
2024-04-17 05:00:00,5.0,81,0.0,0.0,0.0,0.0,3,1011.4,962.1,97,77,87,0,23900.0,10.8,249,30.2,5.3,0.323
2024-04-17 06:00:00,4.9,81,0.0,0.0,0.0,0.0,3,1011.6,962.2,100,100,82,0,1680.0,10.6,246,24.1,5.3,0.321
2024-04-17 07:00:00,4.9,81,0.2,0.0,0.0,0.0,80,1012.1,962.7,92,74,82,0,8020.0,14.2,254,27.4,6.2,0.322
2024-04-17 08:00:00,5.5,75,0.0,0.0,0.0,0.0,3,1012.1,962.8,100,97,100,0,100.0,16.5,254,35.3,6.7,0.32
2024-04-17 09:00:00,5.3,79,0.3,0.0,0.0,0.0,61,1012.9,963.6,100,100,100,0,640.0,15.5,266,36.4,7.0,0.327
2024-04-17 10:00:00,4.9,82,0.6,0.0,0.0,0.0,61,1013.1,963.7,100,93,100,0,560.0,13.8,261,32.8,6.5,0.335
2024-04-17 11:00:00,5.8,72,0.0,0.0,0.0,0.0,61,1012.9,963.6,100,95,99,0,23300.0,14.8,256,34.9,7.2,0.327
2024-04-17 12:00:00,6.3,72,0.0,0.0,0.0,0.0,61,1012.7,963.5,100,92,100,0,1500.0,14.1,257,38.5,8.7,0.323
2024-04-17 13:00:00,5.9,80,0.4,0.0,0.0,0.0,61,1013.2,964.0,100,99,100,0,8740.0,7.7,281,36.4,7.3,0.33
2024-04-17 14:00:00,5.8,78,1.5,0.0,0.0,0.0,61,1013.2,963.9,100,100,95,0,13260.0,4.3,222,34.6,8.4,0.343
2024-04-17 15:00:00,7.0,74,0.1,0.0,0.0,0.0,80,1012.2,963.2,99,52,97,0,7440.0,14.6,230,34.9,9.0,0.336
2024-04-17 16:00:00,6.9,73,0.0,0.0,0.0,0.0,2,1012.8,963.7,90,81,81,0,12060.0,9.1,173,32.4,8.2,0.334
2024-04-17 17:00:00,6.6,76,0.2,0.0,0.0,0.0,61,1012.4,963.3,100,45,100,1,7980.0,13.1,196,30.6,7.8,0.332
2024-04-17 18:00:00,6.3,77,0.1,0.0,0.0,0.0,61,1012.6,963.4,100,100,100,0,11020.0,9.0,247,29.2,6.4,0.331
2024-04-17 19:00:00,5.2,83,0.8,0.0,0.0,0.0,61,1013.5,964.1,100,80,100,43,13440.0,8.3,275,27.0,5.4,0.331
2024-04-17 20:00:00,5.1,81,0.0,0.0,0.0,0.0,3,1013.8,964.4,100,49,100,100,23840.0,5.4,217,20.5,5.1,0.327
2024-04-17 21:00:00,4.4,82,0.1,0.0,0.0,0.0,61,1014.0,964.4,100,100,100,46,24140.0,9.1,252,20.5,4.7,0.328
2024-04-17 22:00:00,4.0,85,0.0,0.0,0.0,0.0,61,1013.9,964.3,99,94,97,31,23840.0,5.5,212,20.2,4.4,0.327
2024-04-17 23:00:00,4.1,86,0.1,0.0,0.0,0.0,80,1014.3,964.7,94,84,84,7,23860.0,5.6,207,13.0,4.5,0.329
2024-04-18 00:00:00,4.1,86,0.0,0.0,0.0,0.0,80,1014.1,964.5,91,73,71,0,24140.0,5.2,214,12.6,4.4,0.327
2024-04-18 01:00:00,3.9,86,0.0,0.0,0.0,0.0,3,1014.1,964.5,100,72,100,0,24140.0,4.1,195,11.9,3.9,0.325
2024-04-18 02:00:00,3.8,87,0.1,0.0,0.0,0.0,61,1014.0,964.3,100,84,100,0,24140.0,2.9,240,9.4,4.1,0.325
2024-04-18 03:00:00,3.8,86,0.0,0.0,0.0,0.0,3,1013.9,964.2,100,76,100,0,24140.0,2.4,243,7.2,4.0,0.323
2024-04-18 04:00:00,3.6,87,0.0,0.0,0.0,0.0,3,1013.7,964.0,100,77,100,0,24140.0,4.3,246,6.8,4.0,0.32
2024-04-18 05:00:00,3.4,87,0.0,0.0,0.0,0.0,61,1014.3,964.6,100,92,100,0,13560.0,5.2,254,11.9,3.9,0.322
2024-04-18 06:00:00,3.2,88,0.3,0.0,0.0,0.0,61,1014.7,964.9,100,89,100,0,180.0,4.3,246,12.2,3.7,0.327
2024-04-18 07:00:00,1.7,94,0.6,0.0,0.0,0.0,61,1015.4,965.3,100,100,100,0,40.0,3.9,292,14.4,2.9,0.347
2024-04-18 08:00:00,1.1,96,1.5,0.5,0.7,0.0,73,1016.2,966.0,100,100,100,0,20.0,3.4,302,11.2,1.7,0.364
2024-04-18 09:00:00,1.3,95,1.7,0.4,0.91,0.0,73,1017.1,966.8,100,98,100,0,20.0,4.9,306,12.2,2.6,0.367
2024-04-18 10:00:00,2.1,92,0.7,0.4,0.14,0.0,61,1017.9,967.8,100,96,100,0,20.0,4.7,302,17.3,4.3,0.36
2024-04-18 11:00:00,3.6,81,0.8,0.1,0.0,0.0,61,1018.2,968.3,100,95,98,0,60.0,5.6,315,16.2,5.5,0.357
2024-04-18 12:00:00,5.0,76,0.2,0.0,0.0,0.0,61,1018.4,968.7,97,72,90,0,620.0,7.7,298,20.5,8.0,0.348
2024-04-18 13:00:00,4.9,78,0.0,0.0,0.0,0.0,80,1019.3,969.6,83,68,55,0,5720.0,7.0,235,21.2,8.1,0.343
2024-04-18 14:00:00,5.9,72,0.0,0.0,0.0,0.0,3,1019.1,969.6,100,100,15,0,6920.0,9.2,239,24.5,8.2,0.337
2024-04-18 15:00:00,6.7,66,0.0,0.0,0.0,0.0,3,1018.7,969.3,88,77,34,0,11460.0,8.5,242,25.6,8.9,0.333
2024-04-18 16:00:00,4.7,81,0.0,0.0,0.0,0.0,3,1020.2,970.4,100,55,100,0,13180.0,9.8,174,27.4,5.9,0.345
2024-04-18 17:00:00,5.4,76,0.2,0.0,0.0,0.0,80,1020.0,970.3,50,50,0,0,14640.0,8.0,190,22.7,7.0,0.34
2024-04-18 18:00:00,5.5,78,0.1,0.0,0.0,0.0,80,1020.6,970.9,100,74,100,0,19200.0,7.9,204,19.1,6.1,0.338
2024-04-18 19:00:00,4.8,81,0.0,0.0,0.0,0.0,80,1021.7,971.8,85,58,62,0,24140.0,7.0,201,22.3,4.8,0.332
2024-04-18 20:00:00,4.4,82,0.0,0.0,0.0,0.0,3,1022.3,972.3,87,84,67,0,24140.0,5.8,202,16.9,4.4,0.33
2024-04-18 21:00:00,4.3,85,0.2,0.0,0.0,0.0,80,1022.9,972.9,100,100,100,0,24140.0,1.5,225,15.5,4.8,0.334
2024-04-18 22:00:00,4.0,87,0.3,0.0,0.0,0.0,80,1023.7,973.6,88,78,76,0,24140.0,4.8,193,14.8,4.0,0.335
2024-04-18 23:00:00,4.0,87,0.0,0.0,0.0,0.0,2,1023.0,972.9,90,82,15,0,24140.0,3.8,197,11.2,4.0,0.331
2024-04-19 00:00:00,3.9,87,0.0,0.0,0.0,0.0,2,1023.4,973.3,84,50,64,0,24140.0,3.7,169,9.4,3.7,0.33
2024-04-19 01:00:00,3.4,90,0.0,0.0,0.0,0.0,2,1023.6,973.4,66,56,17,2,24140.0,2.9,187,8.3,3.1,0.327
2024-04-19 02:00:00,3.2,90,0.0,0.0,0.0,0.0,3,1022.9,972.7,100,42,86,100,24140.0,2.5,180,6.8,2.9,0.326
2024-04-19 03:00:00,3.2,89,0.0,0.0,0.0,0.0,3,1022.8,972.6,93,68,72,36,24140.0,1.5,225,5.8,2.8,0.326
2024-04-19 04:00:00,3.0,89,0.0,0.0,0.0,0.0,3,1022.9,972.7,100,62,100,100,24140.0,2.5,180,5.4,2.8,0.319
2024-04-19 05:00:00,3.1,89,0.0,0.0,0.0,0.0,3,1021.7,971.5,100,44,100,100,24140.0,4.7,189,10.8,2.7,0.32
2024-04-19 06:00:00,3.3,86,0.0,0.0,0.0,0.0,3,1021.9,971.8,100,54,100,100,24140.0,4.0,207,11.5,3.1,0.32
2024-04-19 07:00:00,3.6,84,0.0,0.0,0.0,0.0,3,1022.5,972.4,100,24,100,100,24140.0,6.6,193,13.3,3.9,0.319
2024-04-19 08:00:00,4.3,79,0.0,0.0,0.0,0.0,3,1022.1,972.1,100,0,100,77,24140.0,11.9,215,26.6,5.0,0.318
2024-04-19 09:00:00,5.1,77,0.0,0.0,0.0,0.0,3,1021.1,971.3,100,30,100,100,24140.0,12.0,221,27.7,6.7,0.317
2024-04-19 10:00:00,6.0,72,0.0,0.0,0.0,0.0,3,1021.0,971.4,100,49,100,100,24140.0,14.5,235,32.4,7.4,0.316
2024-04-19 11:00:00,6.1,70,0.0,0.0,0.0,0.0,61,1019.8,970.3,100,79,100,100,24140.0,17.4,240,42.1,7.4,0.315
2024-04-19 12:00:00,6.9,69,0.0,0.0,0.0,0.0,61,1018.8,969.4,100,79,100,100,24140.0,18.6,227,42.1,7.8,0.315
2024-04-19 13:00:00,7.5,65,0.0,0.1,0.0,0.0,61,1018.1,968.9,100,80,100,81,21320.0,18.4,235,42.8,8.9,0.315
2024-04-19 14:00:00,6.9,73,0.4,0.4,0.0,0.0,61,1017.3,968.0,100,92,100,100,12860.0,18.5,241,42.8,7.2,0.322
2024-04-19 15:00:00,7.1,71,0.7,0.7,0.0,0.0,61,1016.2,967.0,100,94,100,100,10540.0,18.4,235,43.2,7.5,0.331
2024-04-19 16:00:00,6.1,75,0.6,1.0,0.0,0.0,61,1016.3,966.9,100,92,100,100,9780.0,14.8,225,42.5,5.6,0.352
2024-04-19 17:00:00,6.3,76,1.6,0.0,0.0,0.0,61,1015.8,966.5,100,100,100,0,11520.0,14.3,236,33.5,5.9,0.359
2024-04-19 18:00:00,6.6,74,0.4,0.0,0.0,0.0,61,1015.0,965.8,98,92,97,0,6860.0,15.3,227,34.2,6.1,0.347
2024-04-19 19:00:00,6.0,79,1.4,0.0,0.0,0.0,61,1014.9,965.6,95,94,89,0,5540.0,13.6,230,36.0,5.4,0.376
2024-04-19 20:00:00,5.8,80,0.9,0.0,0.0,0.0,61,1015.0,965.6,100,100,100,0,14040.0,15.4,233,35.3,5.4,0.361
2024-04-19 21:00:00,5.8,84,2.0,0.0,0.0,0.0,61,1015.5,966.1,100,100,100,0,18180.0,11.6,248,36.7,5.5,0.379
2024-04-19 22:00:00,5.6,85,0.8,0.0,0.0,0.0,61,1015.7,966.3,100,99,100,0,23340.0,11.9,245,31.3,5.2,0.357
2024-04-19 23:00:00,5.7,85,0.0,0.0,0.0,0.0,3,1015.7,966.3,96,91,88,0,20160.0,9.8,253,27.4,5.3,0.349
2024-04-20 00:00:00,5.5,87,0.2,0.0,0.0,0.0,61,1015.4,966.0,95,80,91,0,10400.0,6.1,220,23.8,5.2,0.346
2024-04-20 01:00:00,5.4,88,1.6,0.0,0.0,0.0,95,1016.2,966.7,96,79,86,0,11360.0,5.4,188,20.9,5.2,0.346
2024-04-20 02:00:00,5.3,90,0.9,0.0,0.0,0.0,61,1015.7,966.2,100,100,100,0,24140.0,4.7,274,15.5,5.3,0.368
2024-04-20 03:00:00,5.1,88,1.2,0.0,0.0,0.0,61,1015.8,966.3,97,71,89,0,24140.0,8.0,280,22.3,5.0,0.354
2024-04-20 04:00:00,3.9,90,0.0,0.0,0.0,0.0,3,1017.4,967.6,100,100,87,0,24140.0,4.0,175,19.8,3.3,0.339
2024-04-20 05:00:00,4.0,92,0.0,0.0,0.0,0.0,80,1016.8,967.0,98,81,92,0,24140.0,2.2,261,10.8,3.7,0.338
2024-04-20 06:00:00,3.9,88,0.0,0.0,0.0,0.0,3,1017.6,967.8,79,66,70,0,24140.0,4.2,290,11.9,3.7,0.335
2024-04-20 07:00:00,3.9,87,0.0,0.0,0.0,0.0,3,1018.5,968.6,98,37,96,0,24140.0,4.7,266,13.7,4.4,0.333
2024-04-20 08:00:00,4.9,76,0.0,0.0,0.0,0.0,3,1019.0,969.3,95,81,88,0,24060.0,8.3,272,20.2,6.3,0.331
2024-04-20 09:00:00,5.1,80,0.3,0.0,0.0,0.0,61,1019.6,969.9,100,100,100,0,3660.0,10.6,298,25.6,5.8,0.338
2024-04-20 10:00:00,4.9,82,1.2,0.0,0.0,0.0,61,1020.5,970.7,100,89,98,0,2500.0,10.0,285,26.6,6.4,0.342
2024-04-20 11:00:00,5.8,76,0.2,0.0,0.0,0.0,80,1021.1,971.4,97,83,86,0,3300.0,10.7,290,26.6,8.0,0.338
2024-04-20 12:00:00,6.9,68,0.0,0.0,0.0,0.0,3,1020.8,971.3,93,77,68,0,17980.0,9.8,294,29.2,9.9,0.333
2024-04-20 13:00:00,6.9,68,0.0,0.0,0.0,0.0,3,1020.5,971.1,98,93,75,0,12080.0,7.9,270,29.5,8.7,0.331
2024-04-20 14:00:00,7.0,70,0.1,0.0,0.0,0.0,80,1020.6,971.2,100,95,100,0,10300.0,6.1,270,23.4,7.9,0.33
2024-04-20 15:00:00,6.5,76,0.4,0.0,0.0,0.0,80,1021.0,971.5,50,46,5,0,13040.0,8.4,211,29.5,9.4,0.335
2024-04-20 16:00:00,6.6,83,0.1,0.0,0.0,0.0,61,1021.9,972.3,100,100,100,0,11460.0,9.4,198,23.0,7.4,0.338
2024-04-20 17:00:00,6.3,76,0.2,0.0,0.0,0.0,61,1021.2,971.6,100,37,100,0,12960.0,8.6,178,32.0,7.4,0.334
2024-04-20 18:00:00,6.1,77,0.3,0.0,0.0,0.0,80,1021.1,971.5,100,100,100,0,15720.0,7.2,177,21.2,6.2,0.342
2024-04-20 19:00:00,4.8,81,1.8,0.0,0.0,0.0,80,1022.4,972.5,100,100,100,0,23760.0,7.2,233,16.6,4.8,0.341
2024-04-20 20:00:00,3.6,87,0.6,0.0,0.0,0.0,61,1023.6,973.4,99,89,94,0,23980.0,6.0,197,22.0,3.9,0.343
2024-04-20 21:00:00,3.8,88,0.0,0.0,0.0,0.0,3,1023.5,973.4,98,80,89,0,23740.0,4.7,184,15.8,3.8,0.336
2024-04-20 22:00:00,3.7,88,0.0,0.0,0.0,0.0,3,1023.3,973.2,93,83,83,0,23760.0,2.7,203,11.2,3.8,0.334
2024-04-20 23:00:00,3.7,89,0.0,0.0,0.0,0.0,3,1023.5,973.4,94,74,68,6,24140.0,2.7,203,8.6,3.6,0.332
2024-04-21 00:00:00,3.6,90,0.0,0.0,0.0,0.0,3,1023.1,973.0,93,77,70,0,24140.0,2.1,211,7.2,3.5,0.33
2024-04-21 01:00:00,3.5,90,0.0,0.0,0.0,0.0,3,1022.7,972.6,96,63,85,0,24140.0,3.2,207,7.2,3.6,0.329
2024-04-21 02:00:00,3.4,90,0.0,0.0,0.0,0.0,3,1022.2,972.1,98,78,90,12,24140.0,2.4,207,8.3,3.3,0.328
2024-04-21 03:00:00,3.4,91,0.0,0.0,0.0,0.0,61,1021.6,971.5,100,93,100,37,24140.0,2.8,230,6.8,3.7,0.328
