relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
87.0,9.6,3.6,1,0.6373409433993246,1.081500209291715
89.0,10.9,3.3,0,0.6792346782539866,1.3466425749106599
93.0,6.9,2.8,1,1.1863626878833218,0.587455280112073
95.0,7.2,2.4,1,1.3018620915154393,0.6641825150874462
88.0,7.4,2.9,1,0.8898416926489401,0.6931040900355084
88.0,6.5,2.7,1,0.9651266052607971,0.5301785487941618
89.0,7.0,2.4,1,1.0082086361514724,0.6426464647853909
91.0,5.5,2.1,1,1.2331878163157275,0.36330408846958123
94.0,4.6,1.4,1,1.502928271205059,0.22191921754722538
100.0,5.2,0.8,1,1.8197347213832622,0.3575010369815766
100.0,4.4,0.6,1,1.8884808680912053,0.21402137938075713
94.0,3.0,1.6,1,1.5911125061910527,-0.10130233222460179
87.0,3.2,3.1,1,1.0969120099413994,-0.13281781489351957
82.0,4.5,4.3,1,0.6576827803542362,0.06191730077545343
77.0,6.0,5.3,1,0.22181203843587594,0.30763159524887634
77.0,6.3,5.6,1,0.17754171150918763,0.34783812888536314
76.0,3.8,5.8,1,0.2734530084351083,-0.14750375415470687
78.0,4.5,5.7,1,0.3381433192366238,-0.011124101902319687
81.0,4.7,5.4,1,0.5030853102296394,0.037220924174328936
84.0,3.4,5.2,1,0.7578907800430501,-0.21216601011862476
88.0,1.5,4.9,1,1.1112686862135595,-0.5750771599895418
89.0,1.6,4.0,1,1.2298138391497833,-0.5041305439902325
93.0,4.1,3.5,1,1.3119220650247063,0.0006645978454321796
94.0,5.6,3.5,1,1.264962407661295,0.28946023295683665
95.0,3.7,3.1,1,1.4731928299842225,-0.05872935266288298
93.0,2.8,3.4,1,1.405144031513904,-0.2460881837197201
93.0,3.7,3.2,1,1.3627311578553087,-0.0589878194315815
94.0,3.6,2.6,1,1.4696998133844144,-0.04506408799842005
96.0,2.1,2.3,1,1.6946789935486695,-0.3244064643142299
98.0,3.5,1.8,1,1.7464699819760483,-0.02773080353136201
99.0,1.5,1.5,1,1.9530211604645742,-0.40140997855330673
99.0,0.0,1.6,1,2.0428846392849693,-0.6991419389229091
100.0,0.2,1.1,1,2.1220189873640174,-0.632924262329865
100.0,1.7,1.0,1,2.0321555085436227,-0.3351923019602624
100.0,1.7,1.3,1,2.0075014793286763,-0.3533234192453565
98.0,3.1,2.5,1,1.7150989774234966,-0.14782027842535594
92.0,3.1,4.0,1,1.2850978441769703,-0.22112014787182752
84.0,4.0,6.0,1,0.6529141067130426,-0.14384035436904702
72.0,7.8,8.1,1,-0.3815991764839039,0.5028968369333159
68.0,8.4,8.9,0,-0.6910631745951081,0.5827929706688926
70.0,5.2,8.4,2,-0.3384889545876839,-0.015042016012479243
70.0,5.7,8.4,2,-0.37118278410725414,0.0821874021901555
76.0,4.8,7.4,1,0.0765771935829213,-0.04974420993660558
86.0,4.2,5.2,1,0.8078243152023361,-0.06238417998740862
90.0,2.1,4.5,1,1.2071517921339354,-0.44001227409258764
95.0,1.1,4.0,1,1.5692386558411484,-0.6187156791718661
100.0,0.7,3.4,1,1.9003109338631925,-0.6747000766462844
100.0,0.7,3.0,1,1.9331829728164542,-0.6505252535994922
100.0,0.4,2.4,1,2.0021073289580893,-0.6726006699508852
100.0,0.8,2.0,1,2.0088243042956946,-0.5706423123419851
100.0,1.8,1.9,1,1.9516546549948695,-0.3701397701750178
98.0,1.6,2.1,1,1.8460525049354686,-0.4153337099864682
98.0,1.4,1.8,1,1.883784065958243,-0.43609435998242796
100.0,1.5,1.4,1,2.012361001398189,-0.39825889228810857
100.0,1.3,1.2,1,2.041874552682648,-0.4250632480457665
100.0,1.2,1.2,1,2.048413318586562,-0.4445091316862934
100.0,0.9,1.2,1,2.068029616298304,-0.5028467826078742
99.0,0.9,1.2,1,2.016907785103005,-0.49995416311137436
99.0,0.4,1.4,1,2.033165595145944,-0.6092709928374053
100.0,0.6,1.6,1,2.0547738750567843,-0.5853592565762472
97.0,1.4,2.5,1,1.7751361665947358,-0.47550768081781425
91.0,0.7,4.4,1,1.3580343557223462,-0.7091035587947665
89.0,1.3,6.2,1,1.0686339226185861,-0.6954297216691697
84.0,1.3,7.7,1,0.6897546205673593,-0.7716222106121411
80.0,2.8,7.8,1,0.3789677974891368,-0.4744071837799357
79.0,3.5,8.3,1,0.24098455627486232,-0.3656119076082373
86.0,2.6,7.4,1,0.7316483554220214,-0.5064798449931961
91.0,2.4,5.5,1,1.1564772282343383,-0.4450043002844867
97.0,1.9,4.7,1,1.5616461228322267,-0.5112397893725359
100.0,1.8,3.8,1,1.7955124699668767,-0.48497017964727995
100.0,2.6,3.0,1,1.8089464206420878,-0.2810534644294803
100.0,2.6,2.7,1,1.833600449857034,-0.26292234714438634
100.0,2.6,2.4,1,1.8582544790719802,-0.24479122985929228
100.0,3.0,2.2,1,1.848535434932955,-0.15492028377378841
100.0,3.1,1.9,1,1.8666506982439872,-0.11734328284816746
100.0,3.1,1.5,1,1.899522737197249,-0.09316845980137534
100.0,3.3,1.1,1,1.9193172443426827,-0.030101869473529514
100.0,2.9,0.6,1,1.9865623566499158,-0.07766687522714719
100.0,3.0,0.6,1,1.9800235907460018,-0.05822099158662017
100.0,3.1,0.7,1,1.9652668151037724,-0.044818813707791214
100.0,3.0,0.6,1,1.9800235907460018,-0.05822099158662017
100.0,2.1,0.7,1,2.0306544741429127,-0.23927765011306082
100.0,2.2,0.8,1,2.0158976985006833,-0.22587547223423185
99.0,2.8,2.3,1,1.8022731258071687,-0.19696313732004042
95.0,2.7,4.0,1,1.464618401378524,-0.30758154092343454
93.0,1.9,5.4,1,1.299632729882822,-0.541975251718423
84.0,3.2,7.1,1,0.6148261268228853,-0.3658881868719408
75.0,6.0,8.4,1,-0.13518992584250025,0.12606195562923747
75.0,10.1,9.3,0,-0.47724141554781413,0.8689498330355601
76.0,8.9,9.3,0,-0.3476543935055468,0.6327066098527371
84.0,3.1,8.5,1,0.5063127563903834,-0.4699459511762399
88.0,3.7,7.3,1,0.7701836026078809,-0.2923166581787011
90.0,6.1,6.9,1,0.7483689222578043,0.19277413324773807
91.0,6.3,6.8,1,0.7946312313835907,0.2348169867939902
92.0,7.5,6.6,1,0.7837238912085523,0.47736238250720997
92.0,6.7,6.6,1,0.8360340184398646,0.3217953133829944
90.0,6.3,6.5,1,0.7681634294032378,0.2558407235755841
90.0,7.4,6.4,1,0.7044550141984989,0.4757891493830786
95.0,5.0,5.9,1,1.1580846005605083,0.02484337333642296
95.0,3.8,5.8,1,1.244767801145792,-0.20246352458820246
96.0,4.5,6.6,1,1.1843741931071696,-0.11758460469459758
97.0,6.0,6.4,1,1.1538505552203895,0.18329844194020287
96.0,6.0,6.3,1,1.1109467337634056,0.19223476719840063
95.0,7.6,6.5,1,0.9387686286288512,0.4941741134199355
94.0,9.2,6.4,1,0.791244552709243,0.8142445769265645
95.0,5.6,5.8,1,1.1270700148753396,0.14756238094128263
95.0,7.9,5.3,1,1.017768447776894,0.6250362334818926
90.0,13.3,6.1,0,0.34332185508251756,1.641227401459263
84.0,13.8,7.1,0,-0.07828305899200164,1.695375479023916
77.0,16.4,7.8,0,-0.6636698590290682,2.178910849821229
70.0,17.7,8.9,0,-1.1969247412685144,2.3854749102448993
69.0,18.9,9.2,0,-1.3511657925257279,2.6035870161426287
62.0,20.1,10.2,0,-1.8696638991229446,2.7967488986874707
63.0,15.8,10.0,0,-1.5209391145827114,1.9697706941717077
69.0,12.6,9.0,0,-0.9227875211025134,1.3905837583128267
72.0,11.8,8.3,0,-0.659585832117096,1.268644771030998
74.0,10.9,8.1,0,-0.4820572571146405,1.0999339907966519
76.0,10.8,7.6,0,-0.3321847801285512,1.1049213969716154
78.0,10.8,7.5,0,-0.22172310799963746,1.1051798637403139
77.0,10.4,7.6,0,-0.25490788531759584,1.0242452429130078
76.0,9.7,7.7,0,-0.26847636492381216,0.8849729711641207
75.0,11.3,7.9,0,-0.4406544700583666,1.186912317385656
75.0,11.4,7.7,0,-0.43075721648564974,1.2184456125495788
75.0,10.4,7.8,0,-0.37358756718482494,1.0179430703826113
77.0,12.1,7.8,0,-0.38250292516076506,1.3427378532785699
76.0,15.4,7.7,0,-0.6411860214469118,1.993388338674157
79.0,16.3,7.6,0,-0.5384514112579252,2.165767138711099
84.0,15.3,7.3,0,-0.1928005670273428,1.9749763221084242
85.0,14.9,7.3,0,-0.11552367221638762,1.8943001680498166
92.0,12.3,6.9,0,0.44520909860573277,1.3926336799674095
91.0,14.1,7.1,0,0.2599534616633504,1.7334647934699983
87.0,18.9,7.6,0,-0.29948467519729643,2.6482191573928007
86.0,18.4,7.8,0,-0.3343486963496563,2.5417949471632695
86.0,17.4,7.9,0,-0.2771790470488315,2.3412924049963024
83.0,15.4,8.4,0,-0.34085927124802573,1.9308340618667725
67.0,21.7,10.8,0,-1.7679830560389658,3.0571577048832146
76.0,25.5,10.2,0,-1.507051621200114,3.806329942324929
78.0,22.4,9.8,0,-1.169234176834919,3.2218971335223854
74.0,24.5,10.0,0,-1.527471605074941,3.629743756436055
72.0,25.0,9.9,0,-1.6541910872467942,3.7388021193933874
68.0,25.4,10.4,0,-1.925923524335224,3.797937603133004
66.0,23.0,10.8,0,-1.9041088439851472,3.312846811706565
66.0,17.5,11.0,0,-1.5609127387465067,2.2312357999541867
72.0,13.9,10.3,0,-0.9612601108655989,1.5561342122481037
73.0,14.5,10.2,0,-0.9411528653554684,1.6759606003564633
74.0,19.2,10.3,0,-1.2055710413824439,2.5809808062030326
89.0,22.9,9.2,0,-0.590279804776306,3.3235699718337113
91.0,36.6,9.2,0,-1.3838470712219295,5.981870791592904
96.0,26.2,5.5,0,-0.14413990092070436,4.168652908678428
89.0,22.9,5.2,0,-0.26155941524368936,3.5653182023016314
87.0,16.4,5.2,0,0.06121670612012408,2.3071210046603796
91.0,16.9,4.7,0,0.2741002500733278,2.422998473685505
94.0,21.0,4.4,0,0.18403037081369608,3.229732961742705
93.0,18.4,3.4,0,0.38509655050331604,2.787469664202484
93.0,14.3,2.8,0,0.7024940109936837,2.0264506695110676
92.0,13.8,3.0,0,0.6676299898413236,1.9200264592815361
84.0,14.8,3.5,0,0.15217763254821307,2.107407722850314
77.0,13.9,3.5,0,-0.14682629268365469,1.9526431065610697
68.0,15.3,4.8,0,-0.8052996226942438,2.172350878094871
67.0,15.2,4.7,0,-0.8416646782473136,2.1618413197125417
58.0,13.4,5.0,0,-1.2087174019494997,1.8197178723664602
57.0,13.9,4.7,0,-1.2678790334494228,1.9379710273506887
64.0,10.1,4.0,0,-0.6040270425653876,1.2210850528670523
71.0,7.0,2.9,1,0.04692562594451068,0.6644950869138967
73.0,8.2,2.6,1,0.09535812670308721,0.9101915688923145
78.0,9.6,2.1,0,0.30051460871636343,1.1981893711856828
77.0,8.2,2.1,1,0.34093550017586066,0.9288396197148054
80.0,8.6,1.8,1,0.49279995936104826,1.016076413072508
80.0,9.4,1.7,1,0.4487078418680515,1.1776871879584219
78.0,14.2,1.4,0,0.05725744530452614,2.135005958981809
74.0,12.6,1.6,0,-0.059045644490676896,1.8233548871959806
74.0,13.5,1.4,0,-0.10145851814927231,2.0104552514841196
74.0,11.8,0.8,0,0.05900856064715857,1.7161374641653493
80.0,10.6,0.5,0,0.4688587678808682,1.4835622607851213
76.0,13.5,1.0,0,0.03365718319458767,2.028844835537912
76.0,12.1,1.1,0,0.11698189611106866,1.7505587588088363
77.0,11.5,1.1,0,0.207336322729852,1.630990837469175
82.0,9.1,0.4,1,0.6774019285684922,1.1921324729459153
85.0,6.5,-0.0,1,1.0336473746094161,0.7020364628495076
80.0,7.1,0.9,1,0.6648435355645974,0.7787815103198859
71.0,5.3,2.1,1,0.2238287242175726,0.3822647111185226
66.0,2.9,2.6,1,0.08405990124343646,-0.10019192758011525
65.0,5.7,2.5,1,-0.14192936552314014,0.45322913961283706
63.0,6.4,2.4,1,-0.28172637950282126,0.6011792698512232
60.0,8.4,2.6,0,-0.5823032106436299,0.9866873896278655
67.0,10.4,1.6,0,-0.27304561297166235,1.4157937835798862
84.0,11.3,0.6,0,0.6193567215963511,1.6020692625211128
91.0,12.1,0.4,0,0.9413354322087638,1.7494754066932259
94.0,12.0,0.2,0,1.1176757111752063,1.7334390760865959
95.0,8.9,-0.1,1,1.3961533146067864,1.1458551810188546
94.0,4.0,0.1,1,1.6489949932266437,0.18381209060613798
96.0,5.0,0.1,1,1.6858509965781017,0.3724856880184079
97.0,5.3,0.1,1,1.717356530061659,0.4279307194434889
95.0,5.6,0.3,1,1.5790605504826876,0.4799661978346732
96.0,12.3,0.2,0,1.2003030758540623,1.7859914880151775
95.0,15.0,-0.2,0,1.005506604206346,2.338097788852697
89.0,9.7,-0.4,1,1.0617662294186256,1.3369090844071627
89.0,8.1,-0.4,1,1.1663864838812499,1.0257749461587318
93.0,5.1,-0.5,1,1.5752547955181828,0.4368716647186222
95.0,10.0,-1.3,1,1.4228430065235171,1.4322843702050272
96.0,12.1,-2.1,0,1.402394831643145,1.8861049532531775
97.0,4.6,-3.4,1,2.050758232230097,0.5033392356192308
100.0,1.6,-4.6,1,2.4989028197932,-0.01619066294570084
99.0,5.8,-4.1,1,2.1320627719419347,0.7732105406444407
86.0,10.9,-2.1,0,0.9696417105371218,1.681680544531852
86.0,12.1,-1.3,0,0.8254324417836303,1.866681502124591
81.0,12.4,-0.5,0,0.48446291018886906,1.891132604435087
76.0,13.4,0.2,0,0.10594002700502506,2.0577485979909693
76.0,14.7,0.2,0,0.020936070254142812,2.3105450853178193
76.0,15.2,0.3,0,-0.01997576900374292,2.401730797758756
79.0,15.8,0.1,0,0.11059314863530127,2.521815652635815
80.0,15.5,-0.4,0,0.22242132623391958,2.4908039110262243
81.0,16.9,-0.7,0,0.2066544639893686,2.7782847797821955
81.0,19.5,-0.5,0,0.020210531010973132,3.2717903429125004
79.0,20.7,-0.1,0,-0.1933703611798552,3.486751362545031
79.0,22.6,0.6,0,-0.3751329815224298,3.8139172113831576
77.0,20.8,0.6,0,-0.35967885764257557,3.4696765448466715
76.0,16.5,0.9,0,-0.15428778418451783,2.6182650505154186
76.0,14.5,0.9,0,-0.02351246610623723,2.2293473777048796
77.0,14.5,1.0,0,0.019391355350746663,2.2204110524466816
75.0,13.4,0.4,0,0.0383821763330951,2.048553805964073
73.0,11.5,-0.5,0,0.13433715376170216,1.7392606076423425
75.0,10.2,-0.8,0,0.34623880211812913,1.4988099986075862
76.0,6.7,-1.0,1,0.6426534594270498,0.8273988632160395
73.0,5.4,-0.9,1,0.5660739128537193,0.5772365286169905
79.0,3.1,-1.9,1,1.105376613198691,0.17306254552285227
88.0,2.2,-2.0,1,1.632539996829925,-0.021940276948690208
99.0,2.5,-2.0,1,2.1752638422664736,0.00457855951139314
96.0,4.2,-1.2,1,1.8449952504075142,0.29548679379626647
84.0,4.2,0.8,1,1.0671730812976161,0.2093241125203034
80.0,1.4,1.3,1,1.0046811531344353,-0.353808680236942
75.0,0.4,2.0,1,0.7569335880288719,-0.5761103594915987
78.0,2.7,2.2,1,0.7434714463481158,-0.1496203057723744
78.0,0.3,1.8,1,0.9332738669953142,-0.5921466900982292
80.0,0.4,1.6,1,1.0454147829586293,-0.5663986339273056
83.0,1.0,1.1,1,1.2006377298126196,-0.42818266176515335
85.0,1.0,1.9,1,1.2371373142966946,-0.48231754685173706
87.0,2.3,0.7,1,1.3529931367961956,-0.16278182937750987
94.0,2.9,-1.1,1,1.819537535029483,0.04243183970071765
100.0,0.6,-1.7,1,2.325968196421193,-0.3859169664402128
100.0,5.1,-2.2,1,2.0728137794366392,0.51936632619199
94.0,6.0,-0.7,1,1.5839637530548865,0.6210794095102609
93.0,5.3,-0.7,1,1.5786132831869857,0.48785084352307206
93.0,3.8,-0.8,1,1.6849127814840115,0.20220629467686596
95.0,5.2,1.4,1,1.5148175069768741,0.33570189989388743
90.0,7.4,2.4,1,1.0331754037311156,0.717537379850999
89.0,4.4,2.4,1,1.178216549653237,0.1370534901316903
88.0,5.8,2.7,1,1.0108979665881954,0.3940573633104732
88.0,4.6,2.7,1,1.0893631574351637,0.16070675962414982
88.0,6.0,3.1,1,0.9649483958271058,0.40877430754473526
87.0,1.7,2.6,1,1.236083547191687,-0.39428754069293365
89.0,1.5,2.3,1,1.3760587706050595,-0.4208334296818931
83.0,0.7,3.6,1,1.0148037840664763,-0.6376129567291842
83.0,2.0,3.9,1,0.9051457981006478,-0.4029475866874281
79.0,3.5,4.5,1,0.5532689263308482,-0.13595108866371283
74.0,3.7,5.4,1,0.2106201509016856,-0.13698957575544224
77.0,3.8,5.7,1,0.33279284936872283,-0.14435266788950865
78.0,0.6,5.9,1,0.57671917001264,-0.7816009754062668
80.0,0.4,5.0,1,0.7660024518559051,-0.771884629825038
86.0,3.7,3.7,1,0.9637882907966376,-0.06895801176457317
86.0,6.5,3.8,1,0.7724848357487294,0.4694830244084834
86.0,6.4,3.4,1,0.811895640605905,0.4742119638147485
88.0,5.6,2.7,1,1.0239754983960234,0.3551655960294193
89.0,5.6,2.2,1,1.1161873782828997,0.3824915053414096
88.0,5.8,2.1,1,1.060206025018088,0.4303195978806613
84.0,2.1,2.7,1,1.0483449802518177,-0.31386985340302487
84.0,1.6,2.6,1,1.0892568195097034,-0.40505556584396135
86.0,1.2,2.5,1,1.2258735552542732,-0.4825806336373708
79.0,1.2,3.8,1,0.7611866102890787,-0.5409004720639466
81.0,0.9,4.0,1,0.8666105509147882,-0.6171107735019231
81.0,2.3,4.0,1,0.7750678282599919,-0.3448684025345457
81.0,1.4,3.9,1,0.8421347311335335,-0.5138376495375901
86.0,0.9,3.4,1,1.1715277653211764,-0.595311636414234
89.0,3.1,2.8,1,1.230348467450858,-0.13991782024195196
88.0,0.6,3.3,1,1.3016057351618324,-0.6533908205671162
89.0,0.4,4.7,1,1.2507529618285438,-0.7797870880084419
77.0,0.8,6.7,1,0.4467757291029894,-0.7881662347222973
73.0,1.5,8.2,1,0.07324689691966349,-0.7311301576780797
69.0,1.9,9.4,2,-0.25601160833697434,-0.7143006142703491
61.0,3.8,10.9,2,-0.9124929561484653,-0.412343455553809
58.0,3.9,11.7,2,-1.1381412935447999,-0.4325693595173668
77.0,2.6,9.1,1,0.131845709112967,-0.5831892674735644
78.0,0.9,7.3,1,0.44205073596448213,-0.8078752051484582
81.0,1.4,5.5,1,0.7106465753204869,-0.6105369417247584
83.0,1.6,5.1,1,0.8326847448565189,-0.553255590389912
83.0,6.7,5.2,1,0.490989674018588,0.43244076951526444
80.0,1.8,5.7,1,0.6169336610329008,-0.541948199189547
86.0,2.9,4.3,1,0.9667903595980574,-0.26078731545897693
88.0,2.8,4.7,1,1.0427007489393079,-0.31019326113929535
88.0,0.7,5.0,1,1.1553608037065561,-0.7366879348754553
90.0,7.0,5.3,1,0.8210081849356247,0.4644863781996489
92.0,3.5,4.5,1,1.2178527318697372,-0.17355514211820985
93.0,3.8,6.0,1,1.126088119278563,-0.20876569711859894
95.0,9.1,5.8,1,0.8982132082383487,0.8281683083597259
93.0,13.2,6.9,0,0.4374820366658058,1.564754013235652
93.0,10.4,6.5,1,0.6534395209286602,1.0444440943476896
91.0,6.1,6.2,1,0.8570168216213113,0.23218745408312436
88.0,2.3,6.2,1,0.9521244323841468,-0.4980782657674004
91.0,2.6,5.2,1,1.1680537256414565,-0.38798141571833866
95.0,4.7,5.4,1,1.2187909469638276,-0.003275748776667803
93.0,7.0,7.3,1,0.8100134837552139,0.33493440447618933
85.0,5.8,9.1,1,0.33157984975011134,0.01593805305129982
76.0,6.4,10.0,1,-0.241711314075904,0.10425357850767741
73.0,5.2,10.5,2,-0.35770166550641014,-0.15063769549763678
72.0,6.4,10.6,2,-0.495506697286993,0.07956182192348842
72.0,5.2,10.5,2,-0.4088234967017093,-0.147745076001137
81.0,4.0,8.9,1,0.261226330715998,-0.31042996296879016
88.0,4.2,6.6,1,0.7950158412565186,-0.1527812996441803
92.0,3.3,5.4,1,1.1569681760327264,-0.2668402612545459
96.0,3.3,4.3,1,1.4518536079353928,-0.2119299758618668
97.0,3.0,3.9,1,1.5554637757956957,-0.24898542323315528
97.0,2.7,3.9,1,1.5750800735074377,-0.3073230741547361
97.0,3.1,4.0,1,1.5407070001534662,-0.23558324535432637
97.0,1.2,4.2,1,1.6485075328512018,-0.6171424460477345
99.0,0.4,4.1,1,1.8112793322114276,-0.7724510484032515
100.0,0.6,4.0,1,1.8575416413372143,-0.7304081948569995
100.0,0.0,4.3,1,1.8721202075457521,-0.8652146139852552
100.0,1.3,3.9,1,1.8199882897481314,-0.5882433036116129
100.0,3.2,3.9,1,1.695751737573765,-0.21877151444160078
100.0,2.3,3.2,1,1.8121266988771991,-0.35147852687445713
100.0,0.5,3.0,1,1.9462605046242825,-0.6894170208805462
100.0,0.2,2.4,1,2.0151848607659173,-0.7114924372319392
100.0,0.6,2.2,1,2.005465816626892,-0.6216214911464354
100.0,0.8,2.9,1,1.9348622166508556,-0.6250356641972674
99.0,0.8,4.1,1,1.7851242685957716,-0.6946675138411437
95.0,1.7,5.6,1,1.3985179046046174,-0.5987396695158722
92.0,2.7,7.0,1,1.0647126156431639,-0.4802148552848756
86.0,1.8,8.3,1,0.7099963950084949,-0.716440265972694
82.0,0.2,9.0,1,0.5526032565217148,-1.058309866567012
80.0,1.8,9.2,1,0.32930332019186126,-0.7534779008489774
86.0,3.2,7.9,1,0.6513257113069602,-0.42002307195852445
92.0,3.8,5.8,1,1.0914023075598946,-0.19378566609870315
96.0,3.9,4.8,1,1.3715309638203315,-0.1254732028271951
94.0,6.3,5.5,1,1.0548308515675886,0.30470730320656514
89.0,5.0,5.2,1,0.9088796815569213,0.08450503064730766
88.0,4.6,4.9,1,0.9085669431922245,0.02774523286679359
84.0,8.1,6.2,1,0.36838868517593665,0.6413534633691617
83.0,6.8,5.6,1,0.4515788691614124,0.4277118301089993
80.0,6.3,5.9,1,0.30625317588013873,0.32102915311076974
74.0,7.7,6.4,1,-0.13311058263802963,0.5804087122486556
74.0,19.1,8.2,0,-1.0264540709739063,2.688452743558164
91.0,17.6,7.6,0,-0.009993393665217705,2.383852192079952
85.0,17.6,8.1,0,-0.3578144295285897,2.3709893802504607
82.0,17.0,8.5,0,-0.5048193666442645,2.238817113850006
91.0,15.4,8.0,0,0.10098741726762926,1.9318679289415666
92.0,14.5,8.2,0,0.19452212212152387,1.7418749451569282
88.0,15.3,8.4,0,-0.07871134936761594,1.8969250807437468
86.0,16.3,8.8,0,-0.27921470975061624,2.0729943330952243
92.0,13.3,8.5,0,0.24833328375354582,1.4903932241855111
94.0,12.5,8.5,0,0.4028870733754563,1.3290409160682957
97.0,7.6,8.5,1,0.8766520962531412,0.3675147591929757
98.0,8.3,7.3,1,0.9806186829808271,0.573267794320541
94.0,7.4,5.2,1,1.0075584558394803,0.5367431405374556
91.0,9.3,4.9,1,0.7546104392941627,0.933023905482061
93.0,6.2,4.6,1,1.0842098739210422,0.34254739091782016
95.0,3.5,3.1,1,1.4862703617920505,-0.0976211199439368
97.0,2.9,2.6,1,1.6688366682977103,-0.18986313197160803
99.0,2.2,2.2,1,1.849723730968968,-0.30759473340150423
100.0,3.3,1.5,1,1.886445205389421,-0.05427669252032153
98.0,4.8,0.9,1,1.7354281128700049,0.27945903565077035
93.0,4.4,0.8,1,1.5141920302474805,0.22218230433285943
93.0,3.1,0.5,1,1.6238500162133092,-0.01248306570889681
96.0,4.4,-0.2,1,1.7497376212165319,0.27394150346034024
97.0,3.5,-0.5,1,1.884362374762004,0.1141670484841921
100.0,2.6,-1.0,1,2.1376668101747045,-0.03930523396155986
99.0,2.9,-0.9,1,2.058710671529348,0.015881330694822792
99.0,3.6,-1.2,1,2.037593339416896,0.17013363346360555
99.0,3.3,-1.3,1,2.065427646866954,0.11783968830372264
98.0,3.4,-1.1,1,1.9913310302911096,0.12809077991735332
99.0,3.9,-1.0,1,2.001541022228523,0.21638387286179026
100.0,4.6,-0.6,1,1.9740194531431623,0.3254376158021871
100.0,7.7,1.1,1,1.6316115445704653,0.8255170107096563
94.0,8.0,2.8,1,1.1655580941355663,0.7984673806613696
86.0,7.5,4.2,1,0.6742251377563274,0.6397670377669608
81.0,7.9,5.4,1,0.2938448013043905,0.6594892006711913
70.0,9.2,6.4,0,-0.43567939597793653,0.8836674448425589
72.0,9.1,5.7,0,-0.2693708995152163,0.9007422625409185
71.0,9.3,5.5,0,-0.31713424304171267,0.9546140608418683
78.0,8.1,4.4,1,0.20958187329381925,0.7674958840587245
87.0,5.8,2.9,1,0.9433401159162654,0.384862571283577
90.0,5.2,2.0,1,1.2099002925704858,0.3139027628061983
92.0,4.9,1.2,1,1.3975043305793495,0.298129518985202
93.0,5.0,0.9,1,1.466741425085681,0.3328139004143231
94.0,7.0,0.5,1,1.4199599771559612,0.7430137767751543
96.0,4.8,-0.2,1,1.7235825576008759,0.351725038022448
98.0,4.3,-1.6,1,1.9735721858474604,0.3333222614905859
100.0,4.7,-1.5,1,2.041442774884087,0.39927685129799617
99.0,3.4,-2.0,1,2.1164149491312476,0.17959151227613562
100.0,4.8,0.9,1,1.837671775260603,0.2736737966577708
100.0,5.3,0.7,1,1.8214139652176637,0.38299062638380166
100.0,4.6,0.6,1,1.8754033362833773,0.252913146661811
100.0,2.9,0.4,1,2.0029983761265466,-0.06557946370375117
100.0,3.5,0.4,1,1.9637657807030624,0.05109583813941059
98.0,5.1,0.2,1,1.7733378833264708,0.3801026269042373
98.0,6.0,-0.0,1,1.7309250096678752,0.5672029911923758
95.0,4.2,0.2,1,1.6788212828757996,0.21376753262899417
94.0,2.9,0.8,1,1.66339535000149,-0.07239856977154467
91.0,3.1,2.0,1,1.3983362077479795,-0.09735341314136747
86.0,3.1,3.2,1,1.0441109349116988,-0.15541478479924475
81.0,4.7,4.0,1,0.6181374465660553,0.12183280483810113
88.0,3.2,2.6,1,1.1891238898282757,-0.10549190558152927
87.0,2.3,2.5,1,1.2050689615065182,-0.27156853308807416
92.0,1.7,2.1,1,1.5327827518597597,-0.3785321093669424
96.0,2.5,0.8,1,1.7917940760077444,-0.15596734332665205
95.0,3.1,0.6,1,1.7178756688655918,-0.024312010463594404
96.0,2.9,0.1,1,1.8231650805602964,-0.035877868432658035
96.0,2.6,-0.4,1,1.8838714269636154,-0.0639969905457488
97.0,2.8,-0.4,1,1.9219157263510867,-0.02799784276119464
98.0,2.5,-0.6,1,2.0090898747347588,-0.07714070165587934
98.0,3.3,-0.5,1,1.948561737765131,0.07238266170663829
100.0,2.8,-1.3,1,2.149243307581823,0.017717650604588228
99.0,1.5,-1.8,1,2.2242154818289834,-0.20196768841727228
99.0,2.7,0.2,1,1.9813900962157065,-0.0894911999649091
99.0,3.5,-0.1,1,1.9537339981993405,0.08420698644440043
99.0,2.8,-0.3,1,2.01594137900337,-0.03982678751589214
99.0,1.7,-1.3,1,2.1700479013295784,-0.1932944499447083
99.0,2.0,-1.6,1,2.1750856328327823,-0.11682568173803373
99.0,1.3,-1.6,1,2.2208569941601803,-0.25294686722172244
100.0,1.5,-1.6,1,2.258901293547652,-0.21694771943716815
100.0,2.4,-0.4,1,2.1014362835526406,-0.1144592358128018
97.0,2.9,0.7,1,1.824978853325703,-0.07503272249934582
93.0,1.9,2.1,1,1.5708270512472309,-0.3425329615823885
89.0,0.9,3.6,1,1.3084572394304432,-0.6160769064271292
87.0,0.9,4.7,1,1.1158154699183753,-0.6767724308128078
83.0,2.2,4.8,1,0.8181061786479809,-0.41844917126165626
84.0,4.1,4.9,1,0.7367734479305982,-0.05791370734984208
91.0,3.4,3.8,1,1.2307957347465601,-0.14780246593035085
95.0,1.8,2.5,1,1.6467374405884816,-0.39193890726270697
96.0,1.0,2.3,1,1.7666054184917237,-0.5383111843600262
